UKPRN,HE Provider,Austria,Belgium,Bulgaria,Canary Islands,Croatia,Cyprus (European Union),Cyprus not otherwise specified,Czech Republic,Denmark,Estonia,Finland,France,French Guiana,Germany,Gibraltar,Greece,Guadeloupe,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Malta,Martinique,Mayotte,Netherlands,Poland,Portugal,Romania,Réunion,Slovakia,Slovenia,Åland Islands,Spain,Sweden,European Union not otherwise specified,Total European Union,Total
10045289,St Nicholas Montessori Training Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10008397,Norland College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
10007138,The University of Northampton,0,5,40,0,25,10,0,40,0,0,0,10,0,20,10,10,0,0,20,15,5,20,0,0,0,0,10,25,25,100,0,10,0,0,15,0,0,420,"1,605"
10004740,Northern College of Acupuncture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001282,University of Northumbria at Newcastle,5,5,20,0,10,185,0,45,0,0,5,40,0,40,15,60,0,10,65,40,0,65,5,5,0,0,10,35,10,45,0,5,0,0,25,5,0,760,"3,695"
10004775,Norwich University of the Arts,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,5,5,0,0,0,0,5,0,5,5,0,0,0,0,10,0,0,70,165
10007154,University of Nottingham,20,35,50,0,10,305,0,10,10,10,20,105,0,125,5,105,0,20,65,215,15,40,10,10,0,0,45,75,50,65,5,15,5,0,120,15,0,"1,585","7,600"
10004797,The Nottingham Trent University,10,15,20,0,25,95,0,5,5,15,5,55,0,60,20,45,0,20,40,50,20,30,10,10,0,0,35,45,60,40,0,15,0,0,75,10,0,835,"4,135"
10010227,Oak Hill College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10007773,The Open University,0,10,0,0,0,45,0,0,0,0,0,5,0,60,5,0,0,5,5,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,5,0,165,215
10004930,Oxford Brookes University,15,30,25,0,10,35,0,10,10,5,5,120,0,90,15,80,0,10,40,150,10,5,0,5,0,0,30,25,40,40,0,10,5,0,115,20,0,955,"2,995"
10020439,Oxford Business College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,20
10007774,The University of Oxford,75,90,50,0,10,25,0,45,60,15,35,235,0,675,5,90,0,40,130,275,5,35,20,5,0,0,165,150,35,135,0,30,20,0,120,65,0,"2,640","8,210"
10006243,St Patrick's International College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10042570,Pearson College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,35,45
10005127,Arts University Plymouth,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,35
10007801,University of Plymouth,0,10,10,5,0,45,0,10,0,5,5,30,0,165,15,105,0,5,45,50,5,15,0,5,0,0,25,15,15,15,0,5,0,0,40,10,0,655,"2,060"
10019178,Point Blank Music School,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,40,115
10007155,The University of Portsmouth,0,5,110,5,10,250,0,20,0,5,5,45,0,40,15,90,0,10,30,60,10,40,5,5,0,0,10,20,45,115,0,15,0,0,45,15,0,"1,025","3,965"
10005337,"Queen Margaret University, Edinburgh",5,5,20,0,5,15,0,10,5,0,35,30,0,70,5,25,0,20,350,50,0,15,5,10,0,0,20,20,5,0,0,10,0,0,30,25,0,790,"1,075"
10007775,Queen Mary University of London,55,70,55,0,5,150,0,20,15,10,15,210,0,140,0,215,0,35,30,340,5,20,25,10,0,0,45,115,50,90,0,30,5,0,150,25,0,"1,935","6,700"
10005544,Royal Academy of Dance,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25
10005389,Ravensbourne University London,0,5,5,0,0,0,0,0,0,0,5,10,0,15,0,5,0,0,0,20,5,5,0,0,0,0,0,20,0,5,0,5,0,0,15,5,0,135,275
10005470,"Richmond, The American International University in London",5,5,15,0,0,0,0,0,5,0,0,20,0,15,0,5,0,5,0,45,0,5,0,5,0,0,5,10,5,5,0,0,0,0,20,20,0,195,570
10007802,The University of Reading,15,20,60,0,5,350,0,10,10,0,10,80,0,80,20,120,0,5,30,100,5,10,10,5,0,0,25,10,20,35,0,5,0,0,50,15,0,"1,105","4,365"
10003331,Regent's University London,10,40,30,0,15,5,0,5,15,0,0,85,0,95,0,5,0,10,5,130,5,5,10,0,0,0,15,5,15,20,0,0,0,0,60,95,0,670,"1,880"
10021100,Regents Theological College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10008455,Regent College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
10005500,Robert Gordon University,15,10,95,0,5,30,0,20,10,10,35,75,0,100,0,40,0,25,225,115,15,25,5,10,0,0,30,80,15,30,0,20,0,0,35,25,0,"1,110","2,140"
10007776,Roehampton University,10,5,20,0,5,10,0,5,5,0,5,30,0,30,5,50,0,5,30,65,0,10,5,5,0,0,15,80,15,45,0,0,0,0,30,10,0,490,"1,135"
10005523,Rose Bruford College of Theatre and Performance,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,5,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,50,120
10007835,Royal Academy of Music,0,5,5,0,0,5,0,5,0,0,5,25,0,15,0,5,0,5,5,10,5,5,0,5,0,0,5,20,10,5,0,0,5,0,15,5,0,170,375
10005545,Royal Agricultural University,0,5,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,45,140
10007777,Royal College of Art,10,10,5,0,0,5,0,5,30,5,15,70,0,75,0,35,0,5,25,80,0,5,0,5,0,0,20,30,15,5,0,5,5,0,30,25,0,525,"1,415"
10007778,Royal College of Music,5,5,5,0,0,0,0,0,0,0,5,20,0,10,0,5,0,5,5,15,5,5,0,0,0,0,5,5,10,5,0,0,5,0,25,10,0,165,400
10005561,Royal Conservatoire of Scotland,0,5,0,0,0,5,0,5,0,5,15,10,0,10,0,10,0,5,20,5,0,20,0,0,0,0,0,5,10,10,0,0,0,0,15,5,0,155,360
10007816,The Royal Central School of Speech and Drama,0,5,5,0,0,5,0,0,5,0,0,10,0,10,0,10,0,5,5,15,0,5,0,0,0,0,5,5,5,0,0,0,0,0,10,0,0,115,305
10005553,Royal Holloway and Bedford New College,20,15,65,0,5,25,0,15,5,5,15,160,0,95,5,55,0,15,5,125,5,15,20,0,0,0,20,40,20,30,0,5,5,0,55,20,0,865,"2,865"
10007837,Royal Northern College of Music,0,0,0,0,5,5,0,0,0,0,0,5,0,5,5,10,0,0,5,5,0,5,0,0,0,0,0,5,5,5,0,0,0,0,10,0,0,85,285
10007779,The Royal Veterinary College,0,5,0,0,0,0,0,0,0,0,0,10,0,5,0,5,0,0,20,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,90,470
10007803,The University of St. Andrews,45,45,40,0,10,25,0,25,20,5,20,120,0,295,0,40,0,50,50,165,5,35,20,0,0,0,40,45,10,25,0,20,5,0,50,45,0,"1,265","4,905"
10007839,SAE Education Limited,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,20,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,5,0,65,105
10007782,"St George's, University of London",0,0,0,0,0,10,0,0,0,0,0,0,0,5,5,5,0,0,25,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,0,80,430
10008026,St Mary's University College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
10007843,"St Mary's University, Twickenham",0,5,5,0,0,0,0,0,0,0,0,10,0,10,20,10,0,0,100,15,0,0,0,5,0,0,10,0,10,0,0,0,5,0,15,0,0,240,375
10007156,The University of Salford,0,5,60,0,5,115,0,5,5,5,5,80,0,15,10,95,0,5,85,40,5,10,0,0,0,0,5,25,10,55,0,5,0,0,25,10,0,675,"1,995"
10007780,SOAS University of London,20,35,10,0,0,0,0,10,15,0,15,105,0,135,0,15,0,10,25,270,0,5,10,5,0,0,35,45,15,15,0,5,0,0,60,40,0,910,"2,710"
10005700,SRUC,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,75,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,125,145
10005790,Sheffield Hallam University,5,5,30,0,10,90,0,5,5,5,0,15,0,75,25,30,0,15,35,25,0,10,0,0,0,0,10,10,5,40,0,0,0,0,35,5,0,485,"2,345"
10007157,The University of Sheffield,15,20,75,5,5,310,0,10,10,5,10,95,0,80,5,155,0,25,60,135,10,45,10,20,0,0,50,80,25,140,0,15,0,0,85,10,0,"1,495","8,965"
10006022,Solent University,0,15,75,0,0,160,0,35,5,15,5,35,0,100,25,90,0,10,10,50,40,40,5,5,0,0,15,50,240,110,0,20,0,0,90,15,0,"1,265","1,830"
10007158,The University of Southampton,10,40,130,0,10,140,5,10,10,35,5,120,0,180,10,180,0,35,150,155,15,35,5,10,0,0,40,70,20,215,0,20,5,0,140,10,0,"1,820","7,190"
10006093,Spurgeon's College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20
10006299,Staffordshire University,10,0,5,0,0,20,0,0,5,5,0,10,0,15,0,10,0,0,10,10,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,130,440
10007804,The University of Stirling,10,15,25,0,5,45,0,20,20,5,30,75,0,165,0,80,0,40,150,120,5,15,10,10,0,0,25,20,5,10,0,5,0,0,50,45,0,"1,005","2,550"
10037449,University of St Mark and St John,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,10,0,0,55,75
10008010,Stranmillis University College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30
10007805,The University of Strathclyde,25,25,185,0,10,5,0,20,20,10,30,135,0,175,0,315,0,25,85,175,10,30,5,10,0,0,45,75,25,35,0,20,5,0,100,45,0,"1,655","4,200"
10014001,University of Suffolk,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,5,65,0,0,0,0,5,0,0,115,140
10007159,The University of Sunderland,0,0,85,0,10,165,0,30,0,0,0,10,0,15,0,165,0,10,35,10,5,55,0,0,0,0,5,75,115,180,0,5,0,0,5,0,5,995,"2,610"
10007160,The University of Surrey,20,45,170,5,5,315,0,20,10,15,15,110,0,70,5,240,0,25,40,145,0,35,20,10,0,0,30,40,30,90,0,15,0,0,140,15,0,"1,685","4,935"
10007806,The University of Sussex,25,60,15,5,5,80,0,15,10,5,20,145,0,145,5,210,0,20,20,190,10,15,30,5,0,0,25,30,30,65,0,5,5,0,110,30,0,"1,320","5,580"
10007855,Swansea University,5,20,60,0,5,175,0,30,5,5,5,50,0,55,5,130,0,10,35,80,10,20,10,5,0,0,20,55,20,45,0,10,0,0,75,10,0,950,"3,650"
10007161,Teesside University,0,5,10,0,0,15,0,5,5,0,0,10,0,20,5,10,0,5,45,10,0,5,0,5,0,0,10,10,10,35,0,0,0,0,25,5,0,260,"1,045"
10037822,Tottenham Hotspur Foundation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10008017,Trinity Laban Conservatoire of Music and Dance,5,5,5,0,0,10,0,0,5,0,5,15,0,15,0,10,0,5,5,40,0,0,5,0,0,0,5,15,5,5,0,0,0,0,25,5,0,185,275
10007858,University of Wales Trinity Saint David,0,0,10,0,0,0,0,5,5,0,5,15,0,5,10,10,0,0,35,15,0,0,0,0,0,0,5,5,5,35,0,5,0,0,10,0,0,180,540
10007114,University of the Highlands and Islands,5,5,0,0,0,0,0,5,0,5,10,30,0,35,0,10,0,5,20,25,0,0,0,0,0,0,10,10,5,0,0,5,0,0,15,5,0,210,305
10007807,Ulster University,0,0,5,0,0,5,0,5,5,0,5,40,0,50,0,10,0,0,"1,340",15,0,5,5,5,0,0,10,10,0,5,0,5,0,0,10,0,0,"1,530","2,110"
10039956,The University of Law,10,10,10,0,0,55,0,5,0,5,5,25,0,35,10,25,0,5,20,20,5,5,5,5,0,0,10,15,0,10,0,5,0,0,5,5,0,310,955
10007784,University College London,110,135,125,0,20,225,0,80,65,15,40,770,0,540,10,410,0,150,130,575,15,50,35,35,0,0,165,255,75,345,0,85,25,0,355,85,0,"4,930","17,990"
10007793,University of South Wales,5,5,50,0,25,130,0,110,5,35,10,110,0,290,15,50,0,40,70,45,15,10,5,5,0,0,45,100,45,55,0,35,0,0,75,25,0,"1,415","2,985"
10008574,The University of Wales (central functions),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007163,The University of Warwick,70,80,50,0,10,110,0,30,20,5,30,560,0,245,5,155,0,70,65,260,10,55,30,20,0,0,50,105,45,155,0,20,5,0,190,55,0,"2,500","8,990"
10007361,Waverley Abbey College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007164,"University of the West of England, Bristol",5,20,55,0,0,135,0,60,10,5,25,50,0,65,10,60,0,10,70,65,10,40,5,5,0,0,30,35,25,65,0,10,0,0,80,20,0,975,"3,795"
10007800,The University of the West of Scotland,0,5,15,0,5,15,0,5,10,0,30,130,0,80,0,30,0,5,45,40,0,10,5,0,0,0,5,20,5,10,0,10,5,0,35,20,0,555,"1,705"
10032288,West Dean College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,25
10006566,The University of West London,5,15,45,0,0,10,0,10,5,15,5,25,0,50,0,30,0,15,45,140,20,75,5,0,0,0,20,60,60,175,0,10,0,0,50,25,20,930,"1,515"
10007165,The University of Westminster,25,30,170,0,10,60,0,20,40,20,25,155,0,195,0,135,0,35,30,475,25,130,5,5,0,0,30,165,55,245,0,15,5,0,125,40,0,"2,285","6,375"
10003614,The University of Winchester,0,0,0,0,0,0,0,5,0,0,0,5,0,10,0,5,0,10,5,10,0,0,0,0,0,0,5,5,5,10,0,5,0,0,10,5,0,105,460
10007166,The University of Wolverhampton,0,0,5,0,0,65,0,0,5,0,5,5,0,30,10,20,0,0,40,20,5,0,0,0,0,0,5,10,0,35,0,0,0,0,5,5,0,285,"1,005"
10007139,University of Worcester,0,20,35,0,15,5,0,85,0,15,35,5,0,5,0,5,0,0,10,5,5,55,0,0,0,0,5,10,5,55,0,25,0,0,10,15,0,420,630
10007657,Writtle University College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75
10007713,York St John University,0,0,5,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,15,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,60,330
10007167,The University of York,25,30,25,0,0,30,0,5,5,5,10,85,0,80,5,100,0,25,20,140,10,25,15,10,0,0,35,50,20,45,0,5,0,0,80,20,0,890,"4,075"
,Total,"2,040","3,220","6,185",130,"1,005","9,285",200,"2,520","1,550",980,"2,070","14,090",5,"13,875",935,"10,270",5,"2,260","9,735","14,585","1,300","4,185","1,170",775,10,0,"3,750","7,700","4,845","8,805",30,"1,780",405,10,"9,915","3,085",120,"142,840","469,160"
